Emotions,Path,Source,MFCC_Image_Path,MFCC_Image_Path_10db_AWGN,MFCC_Image_Path_20db_AWGN
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F049.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F049.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F049.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F049.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F050.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F050.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F050.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F050.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F051.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F051.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F051.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F051.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F052.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F052.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F052.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F052.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M001.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M001.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M001.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M001.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M008.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M008.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M008.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M008.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M009.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M009.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M009.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M009.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M010.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M010.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M010.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M010.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M011.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M011.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M011.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M011.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M012.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M012.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M012.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M012.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M013.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M013.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M013.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M013.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M014.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M014.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M014.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M014.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M020.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M020.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M020.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M020.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M021.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M021.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M021.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M021.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M022.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M022.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M022.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M022.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M024.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M024.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M024.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M024.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M025.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M025.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M025.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M025.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M026.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M026.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M026.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M026.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M027.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M027.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M027.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M027.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M028.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M028.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M028.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M028.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M029.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M029.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M029.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M029.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M030.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M030.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M030.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M030.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M031.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M031.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M031.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M031.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M033.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M033.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M033.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M033.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M034.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M034.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M034.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M034.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M035.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M035.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M035.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M035.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M036.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M036.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M036.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M036.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M038.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M038.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M038.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M038.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M040.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M040.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M040.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M040.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M041.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M041.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M041.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M041.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M043.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M043.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M043.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M043.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M046.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M046.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M046.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M046.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M047.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M047.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M047.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M047.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M048.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M048.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M048.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M048.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M049.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M049.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M049.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M049.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M050.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M050.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M050.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M050.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M051.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M051.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M051.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M051.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M052.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M052.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M052.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M052.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M053.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M053.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M053.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M053.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M054.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M054.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M054.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M054.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M055.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M055.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M055.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M055.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M056.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M056.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M056.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M056.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F000.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F000.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F000.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F000.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F001.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F001.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F001.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F001.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F002.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F002.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F002.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F002.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F003.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F003.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F003.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F003.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F004.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F004.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F004.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F004.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F005.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F005.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F005.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F005.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F006.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F006.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F006.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F006.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F007.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F007.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F007.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F007.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F008.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F008.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F008.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F008.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F009.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F009.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F009.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F009.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F010.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F010.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F010.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F010.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F011.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F011.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F011.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F011.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F012.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F012.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F012.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F012.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F014.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F014.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F014.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F014.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F015.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F015.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F015.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F015.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F016.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F016.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F016.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F016.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F017.wav,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F017.png,mfcc_images_10db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F017.png,mfcc_images_20db/IEMOCAP/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F017.png
